{0.00276214,0.0299671},
{0.00284791,0.0449111},
{0.00293634,0.101094},
{0.00302752,0.0550612},
{0.00312153,0.0474413},
{0.00321846,0.0566495},
{0.00331841,0.043719},
{0.00342145,0.135247},
{0.00352769,0.0867157},
{0.00363724,0.0663105},
{0.00375018,0.0332389},
{0.00386663,0.0433339},
{0.0039867,0.0815265},
{0.0041105,0.0549916},
{0.00423814,0.0744012},
{0.00436974,0.0623517},
{0.00450544,0.0484927},
{0.00464534,0.205575},
{0.00478959,0.119039},
{0.00493832,0.125626},
{0.00509166,0.064098},
{0.00524977,0.110156},
{0.00541279,0.200746},
{0.00558087,0.0714524},
{0.00575417,0.0400048},
{0.00593285,0.154907},
{0.00611708,0.0632079},
{0.00630703,0.0268157},
{0.00650288,0.0783947},
{0.00670481,0.0636204},
{0.00691301,0.139953},
{0.00712767,0.139739},
{0.00734901,0.152718},
{0.00757721,0.016852},
{0.0078125,0.0329656},
{0.0080551,0.15789},
{0.00830523,0.0502174},
{0.00856312,0.168159},
{0.00882903,0.0970386},
{0.00910319,0.0776853},
{0.00938587,0.0113684},
{0.00967732,0.127739},
{0.00997783,0.0505332},
{0.0102877,0.0821433},
{0.0106071,0.183},
{0.0109365,0.15391},
{0.0112761,0.131468},
{0.0116262,0.0446111},
{0.0119873,0.0193171},
{0.0123595,0.0499033},
{0.0127433,0.125567},
{0.013139,0.0196991},
{0.013547,0.162783},
{0.0139677,0.122365},
{0.0144014,0.132277},
{0.0148486,0.132939},
{0.0153097,0.0489438},
{0.0157851,0.0503809},
{0.0162753,0.0894911},
{0.0167806,0.108689},
{0.0173017,0.186737},
{0.017839,0.244581},
{0.0183929,0.163328},
{0.0189641,0.0747694},
{0.0195529,0.073658},
{0.0201601,0.136066},
{0.0207861,0.236001},
{0.0214316,0.162927},
{0.0220971,0.104006},
{0.0227833,0.0783215},
{0.0234907,0.101997},
{0.0242202,0.0930842},
{0.0249723,0.0187193},
{0.0257477,0.162405},
{0.0265472,0.0705267},
{0.0273716,0.0980759},
{0.0282216,0.105182},
{0.0290979,0.0382201},
{0.0300015,0.13697},
{0.0309331,0.0199165},
{0.0318936,0.166238},
{0.032884,0.101103},
{0.0339051,0.0755457},
{0.034958,0.0854975},
{0.0360435,0.152611},
{0.0371627,0.0419453},
{0.0383167,0.186431},
{0.0395065,0.129844},
{0.0407333,0.0326746},
{0.0419982,0.127491},
{0.0433023,0.162118},
{0.044647,0.0620007},
{0.0460334,0.147044},
{0.0474628,0.088953},
{0.0489366,0.0672182},
{0.0504562,0.156551},
{0.052023,0.21393},
{0.0536385,0.118437},
{0.0553041,0.0541182},
{0.0570214,0.180877},
{0.058792,0.254798},
{0.0606177,0.18412},
{0.0625,0.112927},
{0.0644408,0.0767289},
{0.0664418,0.15386},
{0.068505,0.192557},
{0.0706322,0.192122},
{0.0728255,0.178851},
{0.0750869,0.120325},
{0.0774186,0.124752},
{0.0798226,0.148629},
{0.0823013,0.138382},
{0.0848569,0.177809},
{0.087492,0.156249},
{0.0902088,0.154395},
{0.09301,0.179201},
{0.0958982,0.205728},
{0.098876,0.208489},
{0.101946,0.20013},
{0.105112,0.122701},
{0.108376,0.0771623},
{0.111741,0.102511},
{0.115211,0.166003},
{0.118789,0.200554},
{0.122477,0.248229},
{0.126281,0.238372},
{0.130202,0.245575},
{0.134245,0.21032},
{0.138414,0.156076},
{0.142712,0.0884846},
{0.147143,0.0779845},
{0.151712,0.071119},
{0.156424,0.0767744},
{0.161281,0.121716},
{0.166289,0.146521},
{0.171453,0.16514},
{0.176777,0.199973},
{0.182266,0.19013},
{0.187926,0.198963},
{0.193761,0.204623},
{0.199778,0.186937},
{0.205982,0.184428},
{0.212378,0.158165},
{0.218973,0.0915159},
{0.225772,0.0764445},
{0.232783,0.0675638},
{0.240012,0.0197852},
{0.247465,0.0346416},
{0.255149,0.0495076},
{0.263072,0.057034},
{0.271241,0.118073},
{0.279664,0.17046},
{0.288348,0.193672},
{0.297302,0.205382},
{0.306534,0.235702},
{0.316052,0.274928},
{0.325866,0.289385},
{0.335985,0.269605},
{0.346419,0.250403},
{0.357176,0.266998},
{0.368267,0.309296},
{0.379702,0.337031},
{0.391493,0.337543},
{0.40365,0.320074},
{0.416184,0.303637},
{0.429108,0.303544},
{0.442433,0.31399},
{0.456171,0.318259},
{0.470336,0.305753},
{0.484941,0.275092},
{0.5,0.233745},
{0.515526,0.198603},
{0.531535,0.180883},
{0.54804,0.180326},
{0.565058,0.187382},
{0.582604,0.191312},
{0.600696,0.185994},
{0.619349,0.172047},
{0.638581,0.149126},
{0.65841,0.124201},
{0.678856,0.100517},
{0.699936,0.0862877},
{0.72167,0.0881707},
{0.74408,0.105079},
{0.767185,0.129608},
{0.791008,0.156162},
{0.815571,0.183076},
{0.840896,0.207022},
{0.867008,0.226811},
{0.893931,0.241796},
{0.92169,0.251737},
{0.95031,0.257606},
{0.97982,0.257655},
{1.01025,0.253936},
{1.04162,0.246188},
{1.07396,0.235172},
{1.10731,0.222514},
{1.14169,0.209434},
{1.17715,0.197825},
{1.2137,0.189472},
{1.25139,0.186004},
{1.29025,0.188301},
{1.33031,0.196184},
{1.37162,0.207919},
{1.41421,0.222499},
{1.45813,0.238421},
{1.50341,0.253794},
{1.55009,0.268263},
{1.59823,0.28063},
