    -9.94733      -9.8293     -9.71127     -9.59324     -9.47521     -9.35718     -9.23916     -9.12113      -9.0031     -8.88507     -8.76704     -8.64901     -8.53098     -8.41295     -8.29492     -8.17689     -8.05886     -7.94083      -7.8228     -7.70477     -7.58674     -7.46871     -7.35068     -7.23265     -7.11462     -6.99659     -6.87856     -6.76053      -6.6425     -6.52447     -6.40644     -6.28841     -6.17038     -6.05235     -5.93432     -5.81629     -5.69826     -5.58023      -5.4622     -5.34417     -5.22615     -5.10812     -4.99009     -4.87206     -4.75403       -4.636     -4.51797     -4.39994     -4.28191     -4.16388     -4.04585     -4.04585     -4.16388     -4.28191     -4.39994     -4.51797       -4.636     -4.75403     -4.87206     -4.99009     -5.10812     -5.22615     -5.34417      -5.4622     -5.58023     -5.69826     -5.81629     -5.93432     -6.05235     -6.17038     -6.28841     -6.40644     -6.52447      -6.6425     -6.76053     -6.87856     -6.99659     -7.11462     -7.23265     -7.35068     -7.46871     -7.58674     -7.70477      -7.8228     -7.94083     -8.05886     -8.17689     -8.29492     -8.41295     -8.53098     -8.64901     -8.76704     -8.88507      -9.0031     -9.12113     -9.23916     -9.35718     -9.47521     -9.59324     -9.71127      -9.8293     -9.94733
    -9.93734     -9.81945     -9.70157     -9.58369     -9.46581     -9.34793     -9.23005     -9.11217     -8.99429      -8.8764     -8.75852     -8.64064     -8.52276     -8.40488       -8.287     -8.16912     -8.05124     -7.93335     -7.81547     -7.69759     -7.57971     -7.46183     -7.34395     -7.22607     -7.10819     -6.99031     -6.87242     -6.75454     -6.63666     -6.51878      -6.4009     -6.28302     -6.16514     -6.04726     -5.92937     -5.81149     -5.69361     -5.57573     -5.45785     -5.33997     -5.22209     -5.10421     -4.98632     -4.86844     -4.75056     -4.63268      -4.5148     -4.39692     -4.27904     -4.16116     -4.04327     -4.04327     -4.16116     -4.27904     -4.39692      -4.5148     -4.63268     -4.75056     -4.86844     -4.98632     -5.10421     -5.22209     -5.33997     -5.45785     -5.57573     -5.69361     -5.81149     -5.92937     -6.04726     -6.16514     -6.28302      -6.4009     -6.51878     -6.63666     -6.75454     -6.87242     -6.99031     -7.10819     -7.22607     -7.34395     -7.46183     -7.57971     -7.69759     -7.81547     -7.93335     -8.05124     -8.16912       -8.287     -8.40488     -8.52276     -8.64064     -8.75852      -8.8764     -8.99429     -9.11217     -9.23005     -9.34793     -9.46581     -9.58369     -9.70157     -9.81945     -9.93734
    -9.92647     -9.80875     -9.69103     -9.57331     -9.45559     -9.33787     -9.22015     -9.10243     -8.98471     -8.86699     -8.74927     -8.63155     -8.51383     -8.39611     -8.27839     -8.16067     -8.04295     -7.92523     -7.80751     -7.68979     -7.57208     -7.45436     -7.33664     -7.21892      -7.1012     -6.98348     -6.86576     -6.74804     -6.63032      -6.5126     -6.39488     -6.27716     -6.15944     -6.04172       -5.924     -5.80628     -5.68856     -5.57084     -5.45312      -5.3354     -5.21768     -5.09996     -4.98224     -4.86452      -4.7468     -4.62908     -4.51136     -4.39364     -4.27592      -4.1582     -4.04048     -4.04048      -4.1582     -4.27592     -4.39364     -4.51136     -4.62908      -4.7468     -4.86452     -4.98224     -5.09996     -5.21768      -5.3354     -5.45312     -5.57084     -5.68856     -5.80628       -5.924     -6.04172     -6.15944     -6.27716     -6.39488      -6.5126     -6.63032     -6.74804     -6.86576     -6.98348      -7.1012     -7.21892     -7.33664     -7.45436     -7.57208     -7.68979     -7.80751     -7.92523     -8.04295     -8.16067     -8.27839     -8.39611     -8.51383     -8.63155     -8.74927     -8.86699     -8.98471     -9.10243     -9.22015     -9.33787     -9.45559     -9.57331     -9.69103     -9.80875     -9.92647
    -9.91475      -9.7972     -9.67966     -9.56211     -9.44456     -9.32702     -9.20947     -9.09193     -8.97438     -8.85684     -8.73929     -8.62174      -8.5042     -8.38665     -8.26911     -8.15156     -8.03401     -7.91647     -7.79892     -7.68138     -7.56383     -7.44629     -7.32874     -7.21119     -7.09365      -6.9761     -6.85856     -6.74101     -6.62347     -6.50592     -6.38837     -6.27083     -6.15328     -6.03574     -5.91819     -5.80065      -5.6831     -5.56555     -5.44801     -5.33046     -5.21292     -5.09537     -4.97783     -4.86028     -4.74273     -4.62519     -4.50764      -4.3901     -4.27255     -4.15501     -4.03746     -4.03746     -4.15501     -4.27255      -4.3901     -4.50764     -4.62519     -4.74273     -4.86028     -4.97783     -5.09537     -5.21292     -5.33046     -5.44801     -5.56555      -5.6831     -5.80065     -5.91819     -6.03574     -6.15328     -6.27083     -6.38837     -6.50592     -6.62347     -6.74101     -6.85856      -6.9761     -7.09365     -7.21119     -7.32874     -7.44629     -7.56383     -7.68138     -7.79892     -7.91647     -8.03401     -8.15156     -8.26911     -8.38665      -8.5042     -8.62174     -8.73929     -8.85684     -8.97438     -9.09193     -9.20947     -9.32702     -9.44456     -9.56211     -9.67966      -9.7972     -9.91475
    -9.90216      -9.7848     -9.66744     -9.55008     -9.43272     -9.31536     -9.19801     -9.08065     -8.96329     -8.84593     -8.72857     -8.61121     -8.49385     -8.37649     -8.25914     -8.14178     -8.02442     -7.90706      -7.7897     -7.67234     -7.55498     -7.43762     -7.32027     -7.20291     -7.08555     -6.96819     -6.85083     -6.73347     -6.61611     -6.49875     -6.38139     -6.26404     -6.14668     -6.02932     -5.91196      -5.7946     -5.67724     -5.55988     -5.44252     -5.32517     -5.20781     -5.09045     -4.97309     -4.85573     -4.73837     -4.62101     -4.50365      -4.3863     -4.26894     -4.15158     -4.03422     -4.03422     -4.15158     -4.26894      -4.3863     -4.50365     -4.62101     -4.73837     -4.85573     -4.97309     -5.09045     -5.20781     -5.32517     -5.44252     -5.55988     -5.67724      -5.7946     -5.91196     -6.02932     -6.14668     -6.26404     -6.38139     -6.49875     -6.61611     -6.73347     -6.85083     -6.96819     -7.08555     -7.20291     -7.32027     -7.43762     -7.55498     -7.67234      -7.7897     -7.90706     -8.02442     -8.14178     -8.25914     -8.37649     -8.49385     -8.61121     -8.72857     -8.84593     -8.96329     -9.08065     -9.19801     -9.31536     -9.43272     -9.55008     -9.66744      -9.7848     -9.90216
    -9.88871     -9.77155     -9.65439     -9.53723     -9.42007     -9.30291     -9.18576      -9.0686     -8.95144     -8.83428     -8.71712     -8.59996      -8.4828     -8.36564     -8.24848     -8.13132     -8.01416     -7.89701     -7.77985     -7.66269     -7.54553     -7.42837     -7.31121     -7.19405     -7.07689     -6.95973     -6.84257     -6.72542     -6.60826      -6.4911     -6.37394     -6.25678     -6.13962     -6.02246      -5.9053     -5.78814     -5.67098     -5.55382     -5.43667     -5.31951     -5.20235     -5.08519     -4.96803     -4.85087     -4.73371     -4.61655     -4.49939     -4.38223     -4.26508     -4.14792     -4.03076     -4.03076     -4.14792     -4.26508     -4.38223     -4.49939     -4.61655     -4.73371     -4.85087     -4.96803     -5.08519     -5.20235     -5.31951     -5.43667     -5.55382     -5.67098     -5.78814      -5.9053     -6.02246     -6.13962     -6.25678     -6.37394      -6.4911     -6.60826     -6.72542     -6.84257     -6.95973     -7.07689     -7.19405     -7.31121     -7.42837     -7.54553     -7.66269     -7.77985     -7.89701     -8.01416     -8.13132     -8.24848     -8.36564      -8.4828     -8.59996     -8.71712     -8.83428     -8.95144      -9.0686     -9.18576     -9.30291     -9.42007     -9.53723     -9.65439     -9.77155     -9.88871
     -9.8744     -9.75745     -9.64051     -9.52356     -9.40662     -9.28967     -9.17272     -9.05578     -8.93883     -8.82188     -8.70494     -8.58799     -8.47104      -8.3541     -8.23715      -8.1202     -8.00326     -7.88631     -7.76936     -7.65242     -7.53547     -7.41852     -7.30158     -7.18463     -7.06768     -6.95074     -6.83379     -6.71684      -6.5999     -6.48295       -6.366     -6.24906     -6.13211     -6.01517     -5.89822     -5.78127     -5.66433     -5.54738     -5.43043     -5.31349     -5.19654     -5.07959     -4.96265      -4.8457     -4.72875     -4.61181     -4.49486     -4.37791     -4.26097     -4.14402     -4.02707     -4.02707     -4.14402     -4.26097     -4.37791     -4.49486     -4.61181     -4.72875      -4.8457     -4.96265     -5.07959     -5.19654     -5.31349     -5.43043     -5.54738     -5.66433     -5.78127     -5.89822     -6.01517     -6.13211     -6.24906       -6.366     -6.48295      -6.5999     -6.71684     -6.83379     -6.95074     -7.06768     -7.18463     -7.30158     -7.41852     -7.53547     -7.65242     -7.76936     -7.88631     -8.00326      -8.1202     -8.23715      -8.3541     -8.47104     -8.58799     -8.70494     -8.82188     -8.93883     -9.05578     -9.17272     -9.28967     -9.40662     -9.52356     -9.64051     -9.75745      -9.8744
    -9.85924     -9.74251     -9.62579     -9.50907     -9.39235     -9.27563     -9.15891     -9.04219     -8.92546     -8.80874     -8.69202      -8.5753     -8.45858     -8.34186     -8.22514     -8.10842     -7.99169     -7.87497     -7.75825     -7.64153     -7.52481     -7.40809     -7.29137     -7.17464     -7.05792      -6.9412     -6.82448     -6.70776     -6.59104     -6.47432      -6.3576     -6.24087     -6.12415     -6.00743     -5.89071     -5.77399     -5.65727     -5.54055     -5.42383      -5.3071     -5.19038     -5.07366     -4.95694     -4.84022      -4.7235     -4.60678     -4.49005     -4.37333     -4.25661     -4.13989     -4.02317     -4.02317     -4.13989     -4.25661     -4.37333     -4.49005     -4.60678      -4.7235     -4.84022     -4.95694     -5.07366     -5.19038      -5.3071     -5.42383     -5.54055     -5.65727     -5.77399     -5.89071     -6.00743     -6.12415     -6.24087      -6.3576     -6.47432     -6.59104     -6.70776     -6.82448      -6.9412     -7.05792     -7.17464     -7.29137     -7.40809     -7.52481     -7.64153     -7.75825     -7.87497     -7.99169     -8.10842     -8.22514     -8.34186     -8.45858      -8.5753     -8.69202     -8.80874     -8.92546     -9.04219     -9.15891     -9.27563     -9.39235     -9.50907     -9.62579     -9.74251     -9.85924
    -9.84321     -9.72673     -9.61025     -9.49376     -9.37728      -9.2608     -9.14431     -9.02783     -8.91135     -8.79486     -8.67838      -8.5619     -8.44541     -8.32893     -8.21245     -8.09596     -7.97948       -7.863     -7.74651     -7.63003     -7.51355     -7.39706     -7.28058      -7.1641     -7.04761     -6.93113     -6.81465     -6.69816     -6.58168      -6.4652     -6.34871     -6.23223     -6.11575     -5.99926     -5.88278      -5.7663     -5.64981     -5.53333     -5.41685     -5.30036     -5.18388      -5.0674     -4.95091     -4.83443     -4.71795     -4.60146     -4.48498     -4.36849     -4.25201     -4.13553     -4.01904     -4.01904     -4.13553     -4.25201     -4.36849     -4.48498     -4.60146     -4.71795     -4.83443     -4.95091      -5.0674     -5.18388     -5.30036     -5.41685     -5.53333     -5.64981      -5.7663     -5.88278     -5.99926     -6.11575     -6.23223     -6.34871      -6.4652     -6.58168     -6.69816     -6.81465     -6.93113     -7.04761      -7.1641     -7.28058     -7.39706     -7.51355     -7.63003     -7.74651       -7.863     -7.97948     -8.09596     -8.21245     -8.32893     -8.44541      -8.5619     -8.67838     -8.79486     -8.91135     -9.02783     -9.14431      -9.2608     -9.37728     -9.49376     -9.61025     -9.72673     -9.84321
    -9.82634      -9.7101     -9.59387     -9.47764     -9.36141     -9.24517     -9.12894     -9.01271     -8.89647     -8.78024     -8.66401     -8.54778     -8.43154     -8.31531     -8.19908     -8.08285     -7.96661     -7.85038     -7.73415     -7.61791     -7.50168     -7.38545     -7.26922     -7.15298     -7.03675     -6.92052     -6.80429     -6.68805     -6.57182     -6.45559     -6.33935     -6.22312     -6.10689     -5.99066     -5.87442     -5.75819     -5.64196     -5.52573     -5.40949     -5.29326     -5.17703     -5.06079     -4.94456     -4.82833      -4.7121     -4.59586     -4.47963      -4.3634     -4.24717     -4.13093      -4.0147      -4.0147     -4.13093     -4.24717      -4.3634     -4.47963     -4.59586      -4.7121     -4.82833     -4.94456     -5.06079     -5.17703     -5.29326     -5.40949     -5.52573     -5.64196     -5.75819     -5.87442     -5.99066     -6.10689     -6.22312     -6.33935     -6.45559     -6.57182     -6.68805     -6.80429     -6.92052     -7.03675     -7.15298     -7.26922     -7.38545     -7.50168     -7.61791     -7.73415     -7.85038     -7.96661     -8.08285     -8.19908     -8.31531     -8.43154     -8.54778     -8.66401     -8.78024     -8.89647     -9.01271     -9.12894     -9.24517     -9.36141     -9.47764     -9.59387      -9.7101     -9.82634
