{0.00276214,0.105773},
{0.00284791,0.11248},
{0.00293634,0.0146592},
{0.00302752,0.122686},
{0.00312153,0.0592957},
{0.00321846,0.273602},
{0.00331841,0.0399556},
{0.00342145,0.225349},
{0.00352769,0.0638323},
{0.00363724,0.0473897},
{0.00375018,0.236893},
{0.00386663,0.0317934},
{0.0039867,0.260241},
{0.0041105,0.0112088},
{0.00423814,0.117907},
{0.00436974,0.115768},
{0.00450544,0.149253},
{0.00464534,0.0326752},
{0.00478959,0.0949231},
{0.00493832,0.215494},
{0.00509166,0.134046},
{0.00524977,0.0608805},
{0.00541279,0.197115},
{0.00558087,0.0899309},
{0.00575417,0.0246174},
{0.00593285,0.281299},
{0.00611708,0.268791},
{0.00630703,0.00764907},
{0.00650288,0.0102628},
{0.00670481,0.0986272},
{0.00691301,0.215482},
{0.00712767,0.049115},
{0.00734901,0.0680088},
{0.00757721,0.0778457},
{0.0078125,0.0917361},
{0.0080551,0.047653},
{0.00830523,0.315454},
{0.00856312,0.280413},
{0.00882903,0.301526},
{0.00910319,0.227415},
{0.00938587,0.00827531},
{0.00967732,0.22813},
{0.00997783,0.015592},
{0.0102877,0.108559},
{0.0106071,0.217217},
{0.0109365,0.0542677},
{0.0112761,0.0865572},
{0.0116262,0.0546352},
{0.0119873,0.0922361},
{0.0123595,0.0387452},
{0.0127433,0.0868106},
{0.013139,0.23498},
{0.013547,0.336816},
{0.0139677,0.138786},
{0.0144014,0.0566373},
{0.0148486,0.151665},
{0.0153097,0.245857},
{0.0157851,0.0929468},
{0.0162753,0.1698},
{0.0167806,0.116579},
{0.0173017,0.0204511},
{0.017839,0.173483},
{0.0183929,0.0596867},
{0.0189641,0.0588694},
{0.0195529,0.183716},
{0.0201601,0.279178},
{0.0207861,0.0503557},
{0.0214316,0.036718},
{0.0220971,0.0773525},
{0.0227833,0.152701},
{0.0234907,0.225935},
{0.0242202,0.0695769},
{0.0249723,0.0206824},
{0.0257477,0.102811},
{0.0265472,0.0999464},
{0.0273716,0.101342},
{0.0282216,0.114308},
{0.0290979,0.0727905},
{0.0300015,0.152049},
{0.0309331,0.118191},
{0.0318936,0.130679},
{0.032884,0.113108},
{0.0339051,0.116113},
{0.034958,0.124176},
{0.0360435,0.0498818},
{0.0371627,0.108998},
{0.0383167,0.291575},
{0.0395065,0.206591},
{0.0407333,0.10908},
{0.0419982,0.0878859},
{0.0433023,0.224927},
{0.044647,0.290666},
{0.0460334,0.0539212},
{0.0474628,0.131844},
{0.0489366,0.173106},
{0.0504562,0.123898},
{0.052023,0.00870645},
{0.0536385,0.07022},
{0.0553041,0.163522},
{0.0570214,0.245312},
{0.058792,0.251153},
{0.0606177,0.228615},
{0.0625,0.186955},
{0.0644408,0.141343},
{0.0664418,0.128564},
{0.068505,0.128988},
{0.0706322,0.100674},
{0.0728255,0.0728577},
{0.0750869,0.0134897},
{0.0774186,0.0448921},
{0.0798226,0.0529224},
{0.0823013,0.0518688},
{0.0848569,0.0164179},
{0.087492,0.0343232},
{0.0902088,0.0292498},
{0.09301,0.0504215},
{0.0958982,0.122662},
{0.098876,0.195674},
{0.101946,0.29952},
{0.105112,0.314422},
{0.108376,0.292948},
{0.111741,0.237047},
{0.115211,0.195001},
{0.118789,0.138578},
{0.122477,0.0944766},
{0.126281,0.0522207},
{0.130202,0.0280836},
{0.134245,0.0194223},
{0.138414,0.0199915},
{0.142712,0.0621216},
{0.147143,0.085767},
{0.151712,0.126329},
{0.156424,0.173466},
{0.161281,0.198658},
{0.166289,0.238004},
{0.171453,0.243079},
{0.176777,0.25502},
{0.182266,0.225482},
{0.187926,0.177619},
{0.193761,0.140563},
{0.199778,0.0999354},
{0.205982,0.0551545},
{0.212378,0.014123},
{0.218973,0.100785},
{0.225772,0.133578},
{0.232783,0.147552},
{0.240012,0.200627},
{0.247465,0.231774},
{0.255149,0.237096},
{0.263072,0.251414},
{0.271241,0.270472},
{0.279664,0.259001},
{0.288348,0.218721},
{0.297302,0.192768},
{0.306534,0.178059},
{0.316052,0.1473},
{0.325866,0.0904133},
{0.335985,0.035671},
{0.346419,0.0390809},
{0.357176,0.037129},
{0.368267,0.0239788},
{0.379702,0.0687863},
{0.391493,0.118218},
{0.40365,0.146822},
{0.416184,0.162107},
{0.429108,0.173437},
{0.442433,0.198226},
{0.456171,0.234595},
{0.470336,0.265849},
{0.484941,0.276819},
{0.5,0.265557},
{0.515526,0.239392},
{0.531535,0.213668},
{0.54804,0.196459},
{0.565058,0.19707},
{0.582604,0.205648},
{0.600696,0.210173},
{0.619349,0.203892},
{0.638581,0.186453},
{0.65841,0.161161},
{0.678856,0.137371},
{0.699936,0.120591},
{0.72167,0.115502},
{0.74408,0.118522},
{0.767185,0.121245},
{0.791008,0.118481},
{0.815571,0.106055},
{0.840896,0.0855226},
{0.867008,0.0596505},
{0.893931,0.0330685},
{0.92169,0.0354121},
{0.95031,0.0666288},
{0.97982,0.103258},
{1.01025,0.136766},
{1.04162,0.167137},
{1.07396,0.191652},
{1.10731,0.211217},
{1.14169,0.225275},
{1.17715,0.235075},
{1.2137,0.241645},
{1.25139,0.246523},
{1.29025,0.251419},
{1.33031,0.257712},
{1.37162,0.266489},
{1.41421,0.278129},
{1.45813,0.292387},
{1.50341,0.309215},
{1.55009,0.327316},
{1.59823,0.345761},
{1.64785,0.363737},
{1.69902,0.381074},
{1.75178,0.396613},
{1.80618,0.409976},
{1.86227,0.420934},
{1.92009,0.429387},
{1.97972,0.435338},
{2.04119,0.438881},
{2.10458,0.440101},
{2.16993,0.439343},
{2.23731,0.436874},
{2.30678,0.433033},
{2.37841,0.428197},
{2.45227,0.42278},
{2.52842,0.417221},
{2.60693,0.411971},
{2.68788,0.407596},
{2.77135,0.404332},
{2.85741,0.402587},
{2.94613,0.402568},
{3.03762,0.404485},
{3.13194,0.408535},
{3.2292,0.414644},
{3.32947,0.422693},
{3.43286,0.43252},
{3.53946,0.444151},
{3.64937,0.457428},
{3.76269,0.471664},
{3.87953,0.487116},
{4,0.503333},
{4.12421,0.520121},
{4.25228,0.537306},
{4.38432,0.554736},
{4.52046,0.57204},
{4.66083,0.58959},
{4.80556,0.606822},
{4.95479,0.623893},
{5.10865,0.640734},
{5.26728,0.657096},
{5.43084,0.673141},
{5.59948,0.68866},
{5.77336,0.703649},
{5.95264,0.718108},
{6.13748,0.732179},
{6.32807,0.745712},
{6.52457,0.758599},
{6.72717,0.771093},
{6.93607,0.782978},
{7.15145,0.794382},
{7.37352,0.805229},
{7.60248,0.815629},
{7.83856,0.825519},
{8.08196,0.834995},
{8.33293,0.843938},
{8.59169,0.852507},
{8.85848,0.860599},
{9.13355,0.868299},
{9.41717,0.875626},
{9.7096,0.882555},
{10.0111,0.88915},
{10.322,0.895355},
{10.6425,0.901265},
{10.973,0.906833},
{11.3137,0.912139},
{11.665,0.917117},
{12.0273,0.921841},
{12.4007,0.926323},
{12.7858,0.930537},
{13.1828,0.934522},
{13.5922,0.938292},
{14.0143,0.941845},
{14.4494,0.94521},
{14.8981,0.948372},
{15.3607,0.95137},
{15.8377,0.954191},
{16.3295,0.956849},
{16.8366,0.959355},
{17.3594,0.961727},
{17.8985,0.963951},
{18.4543,0.96606},
{19.0273,0.96804},
{19.6182,0.969907},
{20.2273,0.971669},
{20.8555,0.973328},
{21.5031,0.974892},
{22.1708,0.976362},
{22.8592,0.97775},
{23.5691,0.979057},
{24.301,0.980287},
{25.0556,0.981447},
{25.8336,0.982539},
{26.6358,0.983566},
{27.4629,0.984533},
{28.3157,0.985444},
{29.195,0.986301},
{30.1015,0.98711},
{31.0363,0.987869},
{32,0.988585},
{32.9937,0.989259},
{34.0182,0.989893},
{35.0746,0.99049},
{36.1637,0.991051},
{37.2867,0.99158},
{38.4445,0.992077},
{39.6383,0.992545},
{40.8692,0.992986},
{42.1383,0.993401},
{43.4468,0.993792},
{44.7959,0.994159},
{46.1869,0.994504},
{47.6211,0.994829},
{49.0999,0.995135},
{50.6245,0.995423},
{52.1965,0.995694},
{53.8174,0.995949},
{55.4885,0.996189},
{57.2116,0.996415},
{58.9881,0.996627},
{60.8199,0.996827},
{62.7085,0.997015},
{64.6557,0.997192},
{66.6634,0.997358},
{68.7335,0.997515},
{70.8678,0.997662},
{73.0684,0.9978},
{75.3374,0.997931},
{77.6768,0.998053},
{80.0888,0.998169},
{82.5758,0.998277},
{85.14,0.998379},
{87.7838,0.998475},
