-12.1725 -12.0547  -11.937 -11.8192 -11.7015 -11.5837 -11.4659 -11.3482 -11.2304 -11.1127 -10.9949 -10.8772 -10.7594 -10.6417 -10.5239 -10.4062 -10.2965 -10.4062 -10.5239 -10.6417 -10.7594 -10.8772 -10.9949 -11.1127 -11.2304 -11.3482 -11.4659 -11.5837 -11.7015 -11.8192  -11.937 -12.0547 -12.1725
-12.1485 -12.0321 -11.9157 -11.7993 -11.6829 -11.5666 -11.4502 -11.3338 -11.2174  -11.101 -10.9846 -10.8682 -10.7518 -10.6354  -10.519 -10.4026 -10.2965 -10.4026  -10.519 -10.6354 -10.7518 -10.8682 -10.9846  -11.101 -11.2174 -11.3338 -11.4502 -11.5666 -11.6829 -11.7993 -11.9157 -12.0321 -12.1485
-12.1226 -12.0077 -11.8927 -11.7778 -11.6629  -11.548 -11.4331 -11.3181 -11.2032 -11.0883 -10.9734 -10.8585 -10.7435 -10.6286 -10.5137 -10.3988 -10.2953 -10.3988 -10.5137 -10.6286 -10.7435 -10.8585 -10.9734 -11.0883 -11.2032 -11.3181 -11.4331  -11.548 -11.6629 -11.7778 -11.8927 -12.0077 -12.1226
-12.0947 -11.9813  -11.868 -11.7547 -11.6413  -11.528 -11.4147 -11.3013  -11.188 -11.0747 -10.9613  -10.848 -10.7347 -10.6213  -10.508 -10.3947 -10.2953 -10.3947  -10.508 -10.6213 -10.7347  -10.848 -10.9613 -11.0747  -11.188 -11.3013 -11.4147  -11.528 -11.6413 -11.7547  -11.868 -11.9813 -12.0947
-12.0649 -11.9532 -11.8416 -11.7299 -11.6183 -11.5067  -11.395 -11.2834 -11.1717 -11.0601 -10.9485 -10.8368 -10.7252 -10.6135 -10.5019 -10.3903 -10.2938 -10.3903 -10.5019 -10.6135 -10.7252 -10.8368 -10.9485 -11.0601 -11.1717 -11.2834  -11.395 -11.5067 -11.6183 -11.7299 -11.8416 -11.9532 -12.0649
-12.0331 -11.9233 -11.8135 -11.7036 -11.5938 -11.4839 -11.3741 -11.2643 -11.1544 -11.0446 -10.9348 -10.8249 -10.7151 -10.6052 -10.4954 -10.3856 -10.2938 -10.3856 -10.4954 -10.6052 -10.7151 -10.8249 -10.9348 -11.0446 -11.1544 -11.2643 -11.3741 -11.4839 -11.5938 -11.7036 -11.8135 -11.9233 -12.0331
-11.9995 -11.8916 -11.7837 -11.6757 -11.5678 -11.4599  -11.352  -11.244 -11.1361 -11.0282 -10.9203 -10.8123 -10.7044 -10.5965 -10.4885 -10.3806 -10.2922 -10.3806 -10.4885 -10.5965 -10.7044 -10.8123 -10.9203 -11.0282 -11.1361  -11.244  -11.352 -11.4599 -11.5678 -11.6757 -11.7837 -11.8916 -11.9995
-11.9641 -11.8582 -11.7523 -11.6463 -11.5404 -11.4345 -11.3286 -11.2227 -11.1168 -11.0109 -10.9049  -10.799 -10.6931 -10.5872 -10.4813 -10.3754 -10.2922 -10.3754 -10.4813 -10.5872 -10.6931  -10.799 -10.9049 -11.0109 -11.1168 -11.2227 -11.3286 -11.4345 -11.5404 -11.6463 -11.7523 -11.8582 -11.9641
-11.9269 -11.8231 -11.7193 -11.6155 -11.5117 -11.4079 -11.3041 -11.2003 -11.0965 -10.9927 -10.8889 -10.7851 -10.6813 -10.5775 -10.4737 -10.3699 -10.2904 -10.3699 -10.4737 -10.5775 -10.6813 -10.7851 -10.8889 -10.9927 -11.0965 -11.2003 -11.3041 -11.4079 -11.5117 -11.6155 -11.7193 -11.8231 -11.9269
-11.8991 -11.7863 -11.6847 -11.5831 -11.4815 -11.3799 -11.2784 -11.1768 -11.0752 -10.9736  -10.872 -10.7704 -10.6689 -10.5673 -10.4657 -10.3641 -10.2904 -10.3641 -10.4657 -10.5673 -10.6689 -10.7704  -10.872 -10.9736 -11.0752 -11.1768 -11.2784 -11.3799 -11.4815 -11.5831 -11.6847 -11.7863 -11.8991
-11.8965 -11.7742 -11.6493 -11.5493   -11.45 -11.3508 -11.2515 -11.1522  -11.053 -10.9537 -10.8544 -10.7552 -10.6559 -10.5566 -10.4574 -10.3581 -10.2884 -10.3581 -10.4574 -10.5566 -10.6559 -10.7552 -10.8544 -10.9537  -11.053 -11.1522 -11.2515 -11.3508   -11.45 -11.5493 -11.6493 -11.7742 -11.8965
-11.8922 -11.7718 -11.6486 -11.5243 -11.4173 -11.3204 -11.2235 -11.1267 -11.0298  -10.933 -10.8361 -10.7393 -10.6424 -10.5455 -10.4487 -10.3518 -10.2884 -10.3518 -10.4487 -10.5455 -10.6424 -10.7393 -10.8361  -10.933 -11.0298 -11.1267 -11.2235 -11.3204 -11.4173 -11.5243 -11.6486 -11.7718 -11.8922
-11.8878 -11.7677  -11.647 -11.5222 -11.3994 -11.2888 -11.1945 -11.1001 -11.0058 -10.9114 -10.8171 -10.7227 -10.6284  -10.534 -10.4397 -10.3453 -10.2862 -10.3453 -10.4397  -10.534 -10.6284 -10.7227 -10.8171 -10.9114 -11.0058 -11.1001 -11.1945 -11.2888 -11.3994 -11.5222  -11.647 -11.7677 -11.8878
-11.8861 -11.7621 -11.6433 -11.5188 -11.3975 -11.2744 -11.1644 -11.0726 -10.9809 -10.8891 -10.7974 -10.7056 -10.6138 -10.5221 -10.4303 -10.3386 -10.2862 -10.3386 -10.4303 -10.5221 -10.6138 -10.7056 -10.7974 -10.8891 -10.9809 -11.0726 -11.1644 -11.2744 -11.3975 -11.5188 -11.6433 -11.7621 -11.8861
-11.8783 -11.7548  -11.638 -11.5141 -11.3943 -11.2727 -11.1495 -11.0442 -10.9551  -10.866  -10.777 -10.6879 -10.5988 -10.5097 -10.4207 -10.3316 -10.2839 -10.3316 -10.4207 -10.5097 -10.5988 -10.6879  -10.777  -10.866 -10.9551 -11.0442 -11.1495 -11.2727 -11.3943 -11.5141  -11.638 -11.7548 -11.8783
