 -21.844 -21.7253 -21.6052 -21.4838 -21.3649 -21.2408 -21.1178 -20.9928 -20.8669 -20.7531 -20.6719 -20.5908 -20.5097 -20.4286 -20.3474 -20.2663 -20.2663 -20.3474 -20.4286 -20.5097 -20.5908 -20.6719 -20.7531 -20.8669 -20.9928 -21.1178 -21.2408 -21.3649 -21.4838 -21.6052 -21.7253  -21.844
-21.8428 -21.7206 -21.6005 -21.4827 -21.3614 -21.2378 -21.1157 -20.9915 -20.8662 -20.7403 -20.6608 -20.5813 -20.5017 -20.4222 -20.3426 -20.2631 -20.2631 -20.3426 -20.4222 -20.5017 -20.5813 -20.6608 -20.7403 -20.8662 -20.9915 -21.1157 -21.2378 -21.3614 -21.4827 -21.6005 -21.7206 -21.8428
-21.8368  -21.719 -21.5998 -21.4792 -21.3575 -21.2374 -21.1133 -20.9914 -20.8654 -20.7386 -20.6495 -20.5716 -20.4936 -20.4157 -20.3377 -20.2598 -20.2598 -20.3377 -20.4157 -20.4936 -20.5716 -20.6495 -20.7386 -20.8654 -20.9914 -21.1133 -21.2374 -21.3575 -21.4792 -21.5998  -21.719 -21.8368
-21.8292 -21.7123  -21.594 -21.4743 -21.3533 -21.2346 -21.1121 -20.9898 -20.8644 -20.7384 -20.6381 -20.5618 -20.4855 -20.4091 -20.3328 -20.2565 -20.2565 -20.3328 -20.4091 -20.4855 -20.5618 -20.6381 -20.7384 -20.8644 -20.9898 -21.1121 -21.2346 -21.3533 -21.4743  -21.594 -21.7123 -21.8292
-21.8216 -21.7053 -21.5878  -21.469 -21.3496 -21.2311 -21.1107 -20.9879 -20.8632  -20.738 -20.6266 -20.5519 -20.4772 -20.4025 -20.3278 -20.2531 -20.2531 -20.3278 -20.4025 -20.4772 -20.5519 -20.6266  -20.738 -20.8632 -20.9879 -21.1107 -21.2311 -21.3496  -21.469 -21.5878 -21.7053 -21.8216
-21.8212 -21.7002 -21.5813 -21.4642 -21.3487 -21.2273 -21.1078 -20.9858 -20.8622 -20.7375  -20.615 -20.5419 -20.4689 -20.3958 -20.3228 -20.2497 -20.2497 -20.3228 -20.3958 -20.4689 -20.5419  -20.615 -20.7375 -20.8622 -20.9858 -21.1078 -21.2273 -21.3487 -21.4642 -21.5813 -21.7002 -21.8212
-21.8128 -21.6978 -21.5811 -21.4633 -21.3439 -21.2232 -21.1047 -20.9836 -20.8617 -20.7368 -20.6096 -20.5318 -20.4604 -20.3891 -20.3177 -20.2463 -20.2463 -20.3177 -20.3891 -20.4604 -20.5318 -20.6096 -20.7368 -20.8617 -20.9836 -21.1047 -21.2232 -21.3439 -21.4633 -21.5811 -21.6978 -21.8128
-21.8039   -21.69 -21.5744 -21.4574 -21.3388 -21.2207 -21.1013  -20.981 -20.8602 -20.7359 -20.6094 -20.5216 -20.4519 -20.3822 -20.3125 -20.2429 -20.2429 -20.3125 -20.3822 -20.4519 -20.5216 -20.6094 -20.7359 -20.8602  -20.981 -21.1013 -21.2207 -21.3388 -21.4574 -21.5744   -21.69 -21.8039
-21.7999 -21.6818 -21.5672 -21.4511 -21.3334 -21.2189 -21.0977 -20.9783 -20.8584 -20.7349 -20.6091 -20.5113 -20.4433 -20.3753 -20.3073 -20.2394 -20.2394 -20.3073 -20.3753 -20.4433 -20.5113 -20.6091 -20.7349 -20.8584 -20.9783 -21.0977 -21.2189 -21.3334 -21.4511 -21.5672 -21.6818 -21.7999
-21.7946 -21.6795 -21.5613 -21.4454 -21.3318 -21.2143 -21.0963 -20.9767 -20.8564 -20.7337 -20.6087 -20.5008 -20.4346 -20.3683 -20.3021 -20.2358 -20.2358 -20.3021 -20.3683 -20.4346 -20.5008 -20.6087 -20.7337 -20.8564 -20.9767 -21.0963 -21.2143 -21.3318 -21.4454 -21.5613 -21.6795 -21.7946
-21.7849 -21.6732 -21.5596 -21.4444 -21.3277 -21.2094 -21.0939 -20.9754 -20.8543 -20.7324 -20.6081 -20.4903 -20.4258 -20.3613 -20.2968 -20.2355 -20.2355 -20.2968 -20.3613 -20.4258 -20.4903 -20.6081 -20.7324 -20.8543 -20.9754 -21.0939 -21.2094 -21.3277 -21.4444 -21.5596 -21.6732 -21.7849
-21.7779 -21.6642 -21.5517 -21.4375 -21.3217 -21.2043 -21.0898 -20.9722 -20.8519 -20.7309 -20.6074 -20.4806 -20.4169 -20.3542 -20.2914 -20.2354 -20.2354 -20.2914 -20.3542 -20.4169 -20.4806 -20.6074 -20.7309 -20.8519 -20.9722 -21.0898 -21.2043 -21.3217 -21.4375 -21.5517 -21.6642 -21.7779
-21.7748 -21.6584 -21.5434 -21.4302 -21.3153 -21.2037 -21.0855 -20.9689 -20.8494 -20.7293 -20.6066 -20.4805  -20.408  -20.347  -20.286 -20.2353 -20.2353  -20.286  -20.347  -20.408 -20.4805 -20.6066 -20.7293 -20.8494 -20.9689 -21.0855 -21.2037 -21.3153 -21.4302 -21.5434 -21.6584 -21.7748
-21.7643 -21.6548 -21.5411 -21.4262 -21.3137 -21.1989 -21.0809 -20.9653 -20.8483 -20.7275 -20.6057 -20.4802  -20.399 -20.3398 -20.2806 -20.2352 -20.2352 -20.2806 -20.3398  -20.399 -20.4802 -20.6057 -20.7275 -20.8483 -20.9653 -21.0809 -21.1989 -21.3137 -21.4262 -21.5411 -21.6548 -21.7643
-21.7555  -21.645 -21.5347 -21.4226 -21.3087 -21.1932 -21.0802 -20.9617 -20.8467 -20.7275 -20.6046 -20.4799 -20.3899 -20.3325 -20.2751 -20.2351 -20.2351 -20.2751 -20.3325 -20.3899 -20.4799 -20.6046 -20.7275 -20.8467 -20.9617 -21.0802 -21.1932 -21.3087 -21.4226 -21.5347  -21.645 -21.7555
-21.7534 -21.6369 -21.5257 -21.4147 -21.3018 -21.1872 -21.0761 -20.9615 -20.8439 -20.7256 -20.6035 -20.4797 -20.3808 -20.3252 -20.2696 -20.2349 -20.2349 -20.2696 -20.3252 -20.3808 -20.4797 -20.6035 -20.7256 -20.8439 -20.9615 -21.0761 -21.1872 -21.3018 -21.4147 -21.5257 -21.6369 -21.7534
-21.7421 -21.6349 -21.5206 -21.4067 -21.2953 -21.1865  -21.071 -20.9575 -20.8408 -20.7235 -20.6032 -20.4795 -20.3715 -20.3178  -20.264 -20.2347 -20.2347  -20.264 -20.3178 -20.3715 -20.4795 -20.6032 -20.7235 -20.8408 -20.9575  -21.071 -21.1865 -21.2953 -21.4067 -21.5206 -21.6349 -21.7421
