-12.2989   -12.17  -12.041  -11.912 -11.7831 -11.6541 -11.5251 -11.3961 -11.2672 -11.1382 -11.0092 -10.8803 -10.7513 -10.6223 -10.4934 -10.3644 -10.3644 -10.4934 -10.6223 -10.7513 -10.8803 -11.0092 -11.1382 -11.2672 -11.3961 -11.5251 -11.6541 -11.7831  -11.912  -12.041   -12.17 -12.2989
-12.2957  -12.167 -12.0382 -11.9094 -11.7806 -11.6518  -11.523 -11.3943 -11.2655 -11.1367 -11.0079 -10.8791 -10.7504 -10.6216 -10.4928  -10.364  -10.364 -10.4928 -10.6216 -10.7504 -10.8791 -11.0079 -11.1367 -11.2655 -11.3943  -11.523 -11.6518 -11.7806 -11.9094 -12.0382  -12.167 -12.2957
-12.2904  -12.162 -12.0335  -11.905 -11.7765 -11.6481 -11.5196 -11.3911 -11.2627 -11.1342 -11.0057 -10.8772 -10.7488 -10.6203 -10.4918 -10.3634 -10.3634 -10.4918 -10.6203 -10.7488 -10.8772 -11.0057 -11.1342 -11.2627 -11.3911 -11.5196 -11.6481 -11.7765  -11.905 -12.0335  -12.162 -12.2904
 -12.283  -12.155 -12.0269 -11.8989 -11.7709 -11.6428 -11.5148 -11.3867 -11.2587 -11.1307 -11.0026 -10.8746 -10.7466 -10.6185 -10.4905 -10.3625 -10.3625 -10.4905 -10.6185 -10.7466 -10.8746 -11.0026 -11.1307 -11.2587 -11.3867 -11.5148 -11.6428 -11.7709 -11.8989 -12.0269  -12.155  -12.283
-12.2734  -12.146 -12.0185  -11.891 -11.7635 -11.6361 -11.5086 -11.3811 -11.2536 -11.1262 -10.9987 -10.8712 -10.7437 -10.6163 -10.4888 -10.3613 -10.3613 -10.4888 -10.6163 -10.7437 -10.8712 -10.9987 -11.1262 -11.2536 -11.3811 -11.5086 -11.6361 -11.7635  -11.891 -12.0185  -12.146 -12.2734
-12.2618  -12.135 -12.0082 -11.8814 -11.7546 -11.6278  -11.501 -11.3743 -11.2475 -11.1207 -10.9939 -10.8671 -10.7403 -10.6135 -10.4867 -10.3599 -10.3599 -10.4867 -10.6135 -10.7403 -10.8671 -10.9939 -11.1207 -11.2475 -11.3743  -11.501 -11.6278 -11.7546 -11.8814 -12.0082  -12.135 -12.2618
-12.2481 -12.1221 -11.9961 -11.8701 -11.7441 -11.6181 -11.4921 -11.3662 -11.2402 -11.1142 -10.9882 -10.8622 -10.7362 -10.6102 -10.4843 -10.3583 -10.3583 -10.4843 -10.6102 -10.7362 -10.8622 -10.9882 -11.1142 -11.2402 -11.3662 -11.4921 -11.6181 -11.7441 -11.8701 -11.9961 -12.1221 -12.2481
-12.2322 -12.1072 -11.9821 -11.8571  -11.732 -11.6069 -11.4819 -11.3568 -11.2318 -11.1067 -10.9817 -10.8566 -10.7315 -10.6065 -10.4814 -10.3564 -10.3564 -10.4814 -10.6065 -10.7315 -10.8566 -10.9817 -11.1067 -11.2318 -11.3568 -11.4819 -11.6069  -11.732 -11.8571 -11.9821 -12.1072 -12.2322
-12.2144 -12.0903 -11.9663 -11.8423 -11.7183 -11.5943 -11.4703 -11.3463 -11.2223 -11.0983 -10.9743 -10.8503 -10.7262 -10.6022 -10.4782 -10.3542 -10.3542 -10.4782 -10.6022 -10.7262 -10.8503 -10.9743 -11.0983 -11.2223 -11.3463 -11.4703 -11.5943 -11.7183 -11.8423 -11.9663 -12.0903 -12.2144
-12.1944 -12.0716 -11.9487 -11.8259 -11.7031 -11.5802 -11.4574 -11.3345 -11.2117 -11.0889  -10.966 -10.8432 -10.7203 -10.5975 -10.4747 -10.3518 -10.3518 -10.4747 -10.5975 -10.7203 -10.8432  -10.966 -11.0889 -11.2117 -11.3345 -11.4574 -11.5802 -11.7031 -11.8259 -11.9487 -12.0716 -12.1944
-12.1725 -12.0509 -11.9294 -11.8078 -11.6863 -11.5647 -11.4432 -11.3216 -11.2001 -11.0785 -10.9569 -10.8354 -10.7138 -10.5923 -10.4707 -10.3492 -10.3492 -10.4707 -10.5923 -10.7138 -10.8354 -10.9569 -11.0785 -11.2001 -11.3216 -11.4432 -11.5647 -11.6863 -11.8078 -11.9294 -12.0509 -12.1725
-12.1485 -12.0284 -11.9082 -11.7881 -11.6679 -11.5478 -11.4276 -11.3075 -11.1873 -11.0672  -10.947 -10.8269 -10.7067 -10.5866 -10.4665 -10.3463 -10.3463 -10.4665 -10.5866 -10.7067 -10.8269  -10.947 -11.0672 -11.1873 -11.3075 -11.4276 -11.5478 -11.6679 -11.7881 -11.9082 -12.0284 -12.1485
-12.1226  -12.004 -11.8853 -11.7667 -11.6481 -11.5294 -11.4108 -11.2922 -11.1736 -11.0549 -10.9363 -10.8177 -10.6991 -10.5804 -10.4618 -10.3432 -10.3432 -10.4618 -10.5804 -10.6991 -10.8177 -10.9363 -11.0549 -11.1736 -11.2922 -11.4108 -11.5294 -11.6481 -11.7667 -11.8853  -12.004 -12.1226
-12.0947 -11.9777 -11.8607 -11.7437 -11.6267 -11.5097 -11.3927 -11.2757 -11.1588 -11.0418 -10.9248 -10.8078 -10.6908 -10.5738 -10.4568 -10.3398 -10.3398 -10.4568 -10.5738 -10.6908 -10.8078 -10.9248 -11.0418 -11.1588 -11.2757 -11.3927 -11.5097 -11.6267 -11.7437 -11.8607 -11.9777 -12.0947
-12.0649 -11.9496 -11.8344 -11.7191 -11.6039 -11.4886 -11.3734 -11.2582 -11.1429 -11.0277 -10.9124 -10.7972  -10.682 -10.5667 -10.4515 -10.3362 -10.3362 -10.4515 -10.5667  -10.682 -10.7972 -10.9124 -11.0277 -11.1429 -11.2582 -11.3734 -11.4886 -11.6039 -11.7191 -11.8344 -11.9496 -12.0649
-12.0331 -11.9197 -11.8064  -11.693 -11.5796 -11.4662 -11.3528 -11.2395 -11.1261 -11.0127 -10.8993 -10.7859 -10.6726 -10.5592 -10.4458 -10.3324 -10.3324 -10.4458 -10.5592 -10.6726 -10.7859 -10.8993 -11.0127 -11.1261 -11.2395 -11.3528 -11.4662 -11.5796  -11.693 -11.8064 -11.9197 -12.0331
-11.9995 -11.8881 -11.7767 -11.6653 -11.5539 -11.4425 -11.3311 -11.2197 -11.1083 -10.9968 -10.8854  -10.774 -10.6626 -10.5512 -10.4398 -10.3284 -10.3284 -10.4398 -10.5512 -10.6626  -10.774 -10.8854 -10.9968 -11.1083 -11.2197 -11.3311 -11.4425 -11.5539 -11.6653 -11.7767 -11.8881 -11.9995
-11.9641 -11.8548 -11.7454 -11.6361 -11.5268 -11.4174 -11.3081 -11.1988 -11.0894 -10.9801 -10.8708 -10.7615 -10.6521 -10.5428 -10.4335 -10.3241 -10.3241 -10.4335 -10.5428 -10.6521 -10.7615 -10.8708 -10.9801 -11.0894 -11.1988 -11.3081 -11.4174 -11.5268 -11.6361 -11.7454 -11.8548 -11.9641
-11.9269 -11.8197 -11.7126 -11.6054 -11.4983 -11.3911  -11.284 -11.1768 -11.0697 -10.9625 -10.8554 -10.7482 -10.6411 -10.5339 -10.4268 -10.3197 -10.3197 -10.4268 -10.5339 -10.6411 -10.7482 -10.8554 -10.9625 -11.0697 -11.1768  -11.284 -11.3911 -11.4983 -11.6054 -11.7126 -11.8197 -11.9269
-11.8991  -11.783 -11.6781 -11.5733 -11.4684 -11.3636 -11.2587 -11.1538  -11.049 -10.9441 -10.8393 -10.7344 -10.6295 -10.5247 -10.4198  -10.315  -10.315 -10.4198 -10.5247 -10.6295 -10.7344 -10.8393 -10.9441  -11.049 -11.1538 -11.2587 -11.3636 -11.4684 -11.5733 -11.6781  -11.783 -11.8991
-11.8965 -11.7702 -11.6422 -11.5397 -11.4372 -11.3348 -11.2323 -11.1298 -11.0274 -10.9249 -10.8224 -10.7199 -10.6175  -10.515 -10.4125 -10.3101 -10.3101 -10.4125  -10.515 -10.6175 -10.7199 -10.8224 -10.9249 -11.0274 -11.1298 -11.2323 -11.3348 -11.4372 -11.5397 -11.6422 -11.7702 -11.8965
-11.8922 -11.7677 -11.6412 -11.5122 -11.4048 -11.3048 -11.2048 -11.1048 -11.0048 -10.9049 -10.8049 -10.7049 -10.6049 -10.5049 -10.4049  -10.305  -10.305 -10.4049 -10.5049 -10.6049 -10.7049 -10.8049 -10.9049 -11.0048 -11.1048 -11.2048 -11.3048 -11.4048 -11.5122 -11.6412 -11.7677 -11.8922
-11.8878 -11.7637  -11.639 -11.5102 -11.3832 -11.2736 -11.1762 -11.0788 -10.9814  -10.884 -10.7866 -10.6892 -10.5919 -10.4945 -10.3971 -10.2997 -10.2997 -10.3971 -10.4945 -10.5919 -10.6892 -10.7866  -10.884 -10.9814 -11.0788 -11.1762 -11.2736 -11.3832 -11.5102  -11.639 -11.7637 -11.8878
-11.8861 -11.7581 -11.6352 -11.5068 -11.3814 -11.2543 -11.1466 -11.0519 -10.9572 -10.8625 -10.7678  -10.673 -10.5783 -10.4836 -10.3889 -10.2942 -10.2942 -10.3889 -10.4836 -10.5783  -10.673 -10.7678 -10.8625 -10.9572 -11.0519 -11.1466 -11.2543 -11.3814 -11.5068 -11.6352 -11.7581 -11.8861
-11.8783 -11.7508   -11.63 -11.5047 -11.3783 -11.2526 -11.1253 -11.0241 -10.9321 -10.8402 -10.7482 -10.6563 -10.5643 -10.4724 -10.3804 -10.2885 -10.2885 -10.3804 -10.4724 -10.5643 -10.6563 -10.7482 -10.8402 -10.9321 -11.0241 -11.1253 -11.2526 -11.3783 -11.5047   -11.63 -11.7508 -11.8783
-11.8687 -11.7446 -11.6233  -11.502 -11.3739 -11.2498 -11.1238 -10.9963 -10.9062 -10.8171 -10.7281  -10.639 -10.5499 -10.4608 -10.3717 -10.2826 -10.2826 -10.3717 -10.4608 -10.5499  -10.639 -10.7281 -10.8171 -10.9062 -10.9963 -11.1238 -11.2498 -11.3739  -11.502 -11.6233 -11.7446 -11.8687
-11.8575  -11.742 -11.6152 -11.4959  -11.371 -11.2459 -11.1213 -10.9953 -10.8796 -10.7934 -10.7073 -10.6211  -10.535 -10.4489 -10.3627 -10.2766 -10.2766 -10.3627 -10.4489  -10.535 -10.6211 -10.7073 -10.7934 -10.8796 -10.9953 -11.1213 -11.2459  -11.371 -11.4959 -11.6152  -11.742 -11.8575
-11.8471 -11.7315 -11.6055 -11.4884 -11.3684 -11.2413 -11.1179  -10.995 -10.8674  -10.769 -10.6859 -10.6028 -10.5197 -10.4366 -10.3535 -10.2704 -10.2704 -10.3535 -10.4366 -10.5197 -10.6028 -10.6859  -10.769 -10.8674  -10.995 -11.1179 -11.2413 -11.3684 -11.4884 -11.6055 -11.7315 -11.8471
-11.8446 -11.7195 -11.6047 -11.4795 -11.3616 -11.2409  -11.116 -10.9929 -10.8663  -10.744  -10.664  -10.584  -10.504  -10.424  -10.344  -10.264  -10.264  -10.344  -10.424  -10.504  -10.584  -10.664  -10.744 -10.8663 -10.9929  -11.116 -11.2409 -11.3616 -11.4795 -11.6047 -11.7195 -11.8446
-11.8299 -11.7059 -11.5944 -11.4694 -11.3536 -11.2348 -11.1134 -10.9898 -10.8644 -10.7384 -10.6415 -10.5647 -10.4879 -10.4111 -10.3343 -10.2575 -10.2575 -10.3343 -10.4111 -10.4879 -10.5647 -10.6415 -10.7384 -10.8644 -10.9898 -11.1134 -11.2348 -11.3536 -11.4694 -11.5944 -11.7059 -11.8299
-11.8136 -11.7047 -11.5819 -11.4684 -11.3443 -11.2276  -11.108  -10.986 -10.8618 -10.7375 -10.6185  -10.545 -10.4714 -10.3979 -10.3243 -10.2508 -10.2508 -10.3243 -10.3979 -10.4714  -10.545 -10.6185 -10.7375 -10.8618  -10.986  -11.108 -11.2276 -11.3443 -11.4684 -11.5819 -11.7047 -11.8136
-11.8047 -11.6908 -11.5679 -11.4579 -11.3361 -11.2193 -11.1016 -10.9812 -10.8585 -10.7359 -10.6094 -10.5248 -10.4546 -10.3844 -10.3142  -10.244  -10.244 -10.3142 -10.3844 -10.4546 -10.5248 -10.6094 -10.7359 -10.8585 -10.9812 -11.1016 -11.2193 -11.3361 -11.4579 -11.5679 -11.6908 -11.8047
-11.7957 -11.6741 -11.5658 -11.4451 -11.3339 -11.2099 -11.0942 -10.9756 -10.8544 -10.7338 -10.6087 -10.5043 -10.4374 -10.3706 -10.3038  -10.237  -10.237 -10.3038 -10.3706 -10.4374 -10.5043 -10.6087 -10.7338 -10.8544 -10.9756 -11.0942 -11.2099 -11.3339 -11.4451 -11.5658 -11.6741 -11.7957
